text,label
刚刚看到一只流浪狗，它一直跟着我，好可怜啊！我身上也没有吃的，好想帮帮它，感觉它会被冻死呢，该怎么办？该怎么办？该怎么办？,0
感觉自己是个天才，自学了房屋建筑学，画完了正图,2
时间一分一秒的过去，爱情一点一滴的加固，愿你我共度余生！,2
1号为mark4火控雷达(fd火控雷达)，其底座为mark37射控装置。,1
这是由chef’n推出的香蕉切片器bananza……它的使用方法非常简单，剥掉香蕉皮后，夹住香蕉！再用力切断，一片片完美的圆形香蕉切片就出现了；不锈钢刀片；即使小孩使用也非常安全。,2
中软资源有各类优秀软件技术人才1000余人，其中97%的员工具有本科以上学历，20%的技术和管理人员具有海外工作学习经历。,1
瘦的人穿什么都好看，为什么我的腿那么粗？我也想要大长腿,0
在其引导下，新员工将很快成长为谙熟大型软件研发流程的“高手。,2
tnnd，都放开二胎了还要查孕查环！,0
儿子生意不景气，工作不顺心受气，刚刚听他说这些的时候真的挺上火的，尤其是工作上受气，等我以后有能力了我要让那些让他受气的人吃不了兜着走,0
一晚上240w，厉害啊，赌神也没你厉害。你关机独自闷声发大财的时候可否想过在外面那些淋着雨到处找你担心你的朋友。,0
喜欢下雨天喜欢下雨天睡一天喜欢睡一天饿一天喜欢饿一天然后又一天,2
平行世界，多元生活。#阿弥陀佛，么么哒#,2
唉呀妈呀！拍出了一米七的大高个,2
熬到了天亮，好神奇一点睡意都没有,1
我们都算晚婚了我一直觉得自己还挺小,1
开心开心开心开心开心开心开心开心开心开心开心开心开心开心开心极了姑奶~,2
风轻轻的吹过树梢，那是风与木的音乐，风与木的私语，风与木之诗。从花漫画(小学馆)全17卷。,1
虽然运动员们可以选择自己的音乐伴奏，但她们必须按照规定做出一套动作组合。,1
发现自己貌似没怎么转过简讯哈哈，每次和衣衣的配合都棒棒的~,2
发梦！一大桌子菜~我已经好饿好饿~然后因为要喂儿子先吃饭~等他快吃完了我就醒了,0
这新世界百货也真的是没谁了……累到就剩半条命了……起床洗澡继续上班,0
真的，一吃东西就过敏，刚啃了一个苹果，手上又发起来了。,0
觉来正是平阶雨，独背寒灯枕手眠。,1
贱人就是多，妈了个逼的。别扭了一天,0
多少的走过！也只能给彼此留下一些淡淡的回忆，我深深相信。会有那么一个人用尽全力爱上我的全部，人这一辈子。要经得起谎言；受得了敷衍；忍得住欺骗。忘得了诺言；慢慢的才知道，坚持未必是胜利；放弃未必是认输！与其华丽撞墙！不如优雅转身，给自己一个迂回的空间……学会思索，等待。调整！,1
巧克力，我的最爱，搭配新鲜的树莓😄老板再来杯咖啡,2
。。。无语居然真的长了一根白头发中间一段都白了忙完这一段我一定要好好休息,0
投喂饲料，以天然饵料为好，主要有浮游生物类，虫类，肉类及鱼类，贝类等。,1
《向右》妙瞳护眼小知识《向左》智能手机一般屏幕大，亮度高《火焰》，屏幕上集中了太多的资讯《害怕》，聚精会神地盯着屏幕时《闭眼》，屏幕上不断变换的光影会对眼睛造成持续的刺激《大哭》，当眼睛不停地捕捉这些光影时《惊讶》，就会对眼球表面的泪膜层造成损害《惊恐》，从而加剧眼睛的疲劳，干涩，刺痒等感觉《星星眼》,1
哎，跑了几天还是没得成，心好累啊卧操…,0
冬天的幸福似乎缩小成为捧着装了大半杯温水的玻璃杯子这样的小事。,2
如此则西汉河套地区共有90县。,1
3岁生日当天，在出游路上，阿婆背着，突然娃说，妈妈我很感谢你，我说为什么感谢我呀，答：感谢你把我生出来，这是3岁说的吗？太鸡冻了！那我说，妈妈是谁生出来的呢？答：妈妈是我生出来的，立刻碉堡了,2
依法管理水文地质，工程地质，环境地质，城市地质，农业地质，旅游地质勘查和评价工作，监测，监督防止地下水过量开采和污染。,1
产品自售后之日起15天内，产品在正常使用状况下，发生功能性故障，顾客凭有效发票及三包凭证可选择换货或维修。,1
中科院院士，化学工程专家汪家鼎，重庆人，化学工程学家，教育家，中国科学院院士。,1
敢不敢决定事情的时候果决一点啊！！！！多大一点儿事儿！还要确定来确定去的！！！！连我一个女的都不如！！！气得心肝脾肺肾都疼了！！,0
一个中午来回奔走累死宝宝了现在才吃完饭该去小图看书了,0
就我这破嗓子，周四又要去石家庄，已然说不出什么了,0
如果把《圣经》放在希伯来的架构中，它确实是另外一种状态。,1
现在好多作业，每天都熬夜，永远都做不完。感冒了，嗓子痒好难受好久没有给任何人打电话包括家人高考时累点好歹有点希望，现在真的是醉了不晓得做这些有什么卵用,0
一个口语视频录了千百遍还没录好，心好累,0
吃饭的时候把杯子里的水都倒在了乱乱的桌子上，然后罗姐姐突然邀请我出去逛逛透透风，我俩就草率地(我是又)去了香积寺，(只有我)诚心的拜了佛，希望可以愿望成真。回来的公交上看到了池昌旭的新闻，心情也美美的。虽然很冷，但是其实还好吧，明天去上课。,2
今天还没写今日总结，因为根本没时间了！！！将近两万字的转正材料才写了三千，明天交。ohmygod，天天，时刻都有不想活的念头。不怕不怕，加油加油,0
要么现在吃午饭，要么饿一天，可是我现在还不饿啊,0
呜呜，请一定保佑他🙏🙏🙏,0
娇娇白的帅的美的萌的优秀的可爱的有钱的得瑟的智慧的细腻的善良的坚持的固执的普通的勇敢的强大的温柔的直接的…再多的形容词也表达不了你的好娇娇你真的很好,2
哥，你猜猜看和喜欢的人一起做公益是什么感觉呢。我们的项目已经进入一个新阶段了，现在特别有成就感。加油加油。,2
卢利尼亚现在效力于奥良足球俱乐部。,1
每天都有好心人，真的感谢你们，好人有好报愿你们平平安安健健康康，快快乐乐度过每一天,2
有一种感情叫就算在群里说话没人回都不觉得尴尬,0
想要1300去我家eason演唱会,2
曾任中共温州市委讲师团团长，中共温州市委党校副校长，温州市乡镇企业局局长，温州市科学技术委员会主任。,1
勇者并非无所畏惧而是判断出还有比恐惧更重要的东西,2
早上停水，晚上也停水，还让不让人过日子啦,0
该村距离小学校1。90公里，距离中学2。00公里。,1
《巴黎这次袭击事件》说的这既是战争，意思可以理解为：要第三次世界大战了吗？,1
今天简直被现实伤害了无数次简直体无完肤,0
这车厢的臭脚丫子味要把人熏晕了,0
一脚踏进忙碌的十月的大门。即将要看到的巡演，即将要成行的戏剧节，即将要送出的礼物，每一样都满怀期待，又同样惴惴不安。期待来临，担心太快，害怕结束。越是珍视，越觉得近乡情怯。时间过得慢点再慢点吧。,0
我喜欢说话直截了当，不遮掩，直抒胸臆，敢于亮出自己真实想法的人。大家都一调门儿多无聊呀。,1
有的时候，老天爷让你结束一段关系并不是没收你的幸福，而是老天爷一直将你的不快乐看在眼里，连老天都心疼你，觉得他不配，所以放你走。,0
并拉起了一支杀恶除奸的游击队。,1
作为一名球迷，呼吁中国猪协将佩兰驱逐出境,0
又进我房间，又进我房间！！！能不能给我点私人空间啊？！能不能不要随便进我房间啊？我说怎么东西不见了，不要说什么帮我整理，我不需要！！,0
语言无力时；让沉默发声，人生；输输赢赢。或得或失，无论境遇如何，对于生命年轻的渴望；对于生活美好的向往；一直以来都在我们的心中萦绕！宛若碧蓝的天宇之下那只飞翔的白鸽：正在舒展着素洁的羽毛……,2
即时通信系统是没有信息安全和带宽控制机制的，而视频系统的安全性要求很高，带宽管理对于视频的质量非常重要的。,1
有两种悲剧，一种叫未来一种叫过去，但是惧怕未来的都拥有一个美好的过去，惧怕过去的都拥有一个美好的未来，其实所谓的美好并不是真正的美好，所谓的惧怕也不是真正的糟糕。惧怕未来是因为害怕改变，惧怕过去是因为沉迷虚荣。然而现实是，只有改变才是最大的不变，虚荣是陷阱菏泽·牡丹区,1
一个人做人怎么可以这样卑鄙无耻，逼人签人家不同意的条款，还理直气壮，迟早有报应,0
11月份开始全面停业噜~新工作室开始准备中大家可以开始12月下半月预约啦~晚安,1
那和在我伤口上撒盐差不多，你永远也不知道多痛，我花了多长的时间才平复过来的心情就这样被搅乱。你也不知道我在多少个噩梦中醒来…,0
感觉每天都好累都有你们陪我，很开心,2
生命不在乎长短，但求活的灿烂，吃光用光，身体健康……,2
乔布斯虽死，但只要苹果公司一直在，他都应被后人铭记。,2
强烈推荐越南翻唱歌曲，优美的声音加上略显生疏的逗比mv,2
看国足就是个失误…好心情全跑掉…,0
没人会真正的感同身受到你的痛楚。,0
妈了个蛋蛋啊，哪个大pi”an子告诉我结局很工口啊，说好了要(哔——)的不是吗，打个啵就完事了吗喂,0
因为0。5mg/l的甲醛含量已经是一个非常安全的数值标准。,1
最后一张不能忍！！谁没有过过去！！,0
在对伦勃拉斯地区进行整治后，城市更新的注意力转向港口地区。,1
哈哈各位小伙伴早安啊，等了好久今天终于到了水灯节，曼谷大大小小的有水的地方都会有水灯哦，掌柜的昨天已经去湄南河买好水灯了，还是面包做的水灯啦，这样放入河中就会有鱼吃啦，今晚六点我们也会带客人去放水灯哦，一起来吧,2
两个人在一起所要面对的不仅仅是甜蜜的爱情……更多时候生活给予的难题牵绊着这份来之不易的感情！,2
第一部参与的电影为刘家良的《十八般武艺》，当一名摄影小工。,1
食物相克苋菜禁忌与甲鱼，龟肉同食。,1
大西要吃鱼子酱，给买了一瓶，咪咪凑上来，我叮嘱大西：别给它吃，怪贵的。结果人家捏了一撮喂猫：猫和人是平等的！你没学核心价值观啊！,2
